Total score,Job Title,Role Classification,Country of Residence ,"1. Does your company offer health & wellness benefits (i.e. medical insurance coverage, employee and family assistance programs, health/body check-ups, gym membership subsidy, discounts at healthy F&B outlets, subsidy for massage therapy, etc.)? ",2a. Has your company hosted wellness/ fitness/ team building activities/ workshops within the last year?,"2b. If yes to the above, which of the following topics have been covered? (select all that apply)","3. Does your company have a dedicated employee, team, or social committee responsible for company culture?","4a. Does your company support positive social activities led by employees? (i.e. sports teams, fundraisers, bake sales, yoga classes, fitness challenges, after-work social gatherings) ","4b. If yes to the above, could you please list the activities and how your company supported them?","5. Does the company provide online wellness services? (e.g. subscription to fitness/ wellness content library, meditation apps, health/fitness publications, mental health section in newsletter, healthy food ordering app, etc.) ","6a. Does your company provide access to nutritious food & beverages (e.g. daily refilled fruit, bottled mineral water, snack bars, juice, coffee, tea, healthy snack vending machines, etc.) ","6b. If yes to the above, could you please list the food & beverages provided? ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.) ","7b. If yes to the above, could you please list the facilities?","8a. Does your company provide access to in-office health/wellness equipment (i.e. standup desk, ergonomic chair, blue light glasses, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths)? ","8b. If yes to the above, could you please list the equipment provided? ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)  ","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.) ",11. Name 2-3 adjectives to describe your company culture. ,"12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.) ","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.)","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.) ","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.) ","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.) ","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.) ","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.) ","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.) ",20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate),"21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.) ","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.) ","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.)","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.) ","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect) ","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.) ",26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Stress Optimization ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Mindset Coaching ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Sleep Strategies ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Social Wellbeing ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Leadership & Teamwork ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Physical Health & Fitness ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Nutrition & Gut Health],"26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Job Satisfaction - Community Environment, Peer Relations, Responsibilities ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Stress - Workload, People Issues, Support ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Financial Reimbursement - Rewards, Pay, Benefits, Recognition ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Life Balance - Flexible Hours, Work From Home (WFH), Telecommunication, Remote Working, Part-Time options ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Working Conditions - Ambiance (lighting, temperature, etc.), Outer Environment (work space, ergonomics, wellness design), Inner Environment (nutrition, wellness, mental health), Culture (diversity, inclusion, respect, fairness) ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Motivation - Engagement activities, Continuing Education, Team Building ]","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace? ","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace?  [Score]",Would you be interested in exploring an Individual or Group Coaching program?
25,HR Executive,Entry (Associate),Taiwan,Yes,Yes,Exercise & Fitness;Yoga;Ergonomics;Workplace Hygiene;Environmental Protection,Yes,Yes,"Employees can join together to form a club, and reimburse according to the held events within the limit from Employee Welfare Committee.",No,Yes,coffee,Yes,Social Area,Yes,Ergonomic Chair,"Health related seminars, team building activities ","Health check-ups, surveys","Caring, Engaging, United","Terry Cheng, Eve Kwek","Kelly Shih, Terry Cheng",Most days,Most days,Daily,Most days,Half the time,Half the time,Half the time,Daily,Half the time,Rarely / Never,Once a week,Daily,Half the time,4,4,6,4,3,5,5,6,5,3,5,4,6,"Although we're pushing hard for gathering and holding activities online during the pandemic, the physically events do connect and engage people more.",1,"Maybe, depends on the time committment"
35,Human Resource Executive,Entry (Associate),Thailand,Yes,Yes,Leadership,Yes,Yes,Sport teams such as Badminton and Football by build up small Football field in some of Service Center. ,Yes,Yes,"Snack and drinking vending machine, coffee & tea, Ice maker. ",Yes,"Gym, open space for movement, social area. ",Yes,"stress balls, yoga mat. ","Weekly special delivery for Team engagement, Giveaway medicine box for those who is Homeisolation. ",Yearly health check-up,"Respectful, Happy, Connected. ","Sinee Kesdech; Team Activities and Friday Lunch box, Sarayut Sarayot; Team building and outing, game, and Karaoke","Penphat Rutthananurak (Encourages wellness about well being in both health and metal),  Sarayut Sarayot (Fitness clasee at home)",Daily,Daily,Daily,Daily,Daily,Daily,Most day,Daily,Daily,Once a week,Once a week,Daily,Daily,2,1,3,2,1,2,2,1,1,2,1,2,2,-,0,"Yes, absolutely"
29,Employee Data Administrator,Entry (Associate),Fiji,Yes,Yes,Exercise & Fitness,Yes,Yes,"Organizing global volunteer day and environment day, assisting committee and helping maintain environment",Yes,Yes,"Mineral water, Coffee, Tea",No,,No,,Monthly Team Building,Health check ups,Healthy working environment,"Shivneel Narayan, Shayal arishma","Kavish Prasad, Rahul Samli",Daily,Daily,Daily,Daily,Daily,Daily,Once a week,Half the time,Half the time,Rarely / Never,Daily,Daily,Most days,1,2,2,1,1,1,1,1,1,1,1,1,1,no,0,I'd like to know more please!
31,"Manager, HR","Middle Management (Manager, Senior Manager)",Fiji,Yes,Yes,Nutrition;Exercise & Fitness;Mindfulness;Workplace Hygiene;Leadership,Yes,Yes,"Soccer team, Fiji Cup - soccer and Volleyball game, OHS walks, team building activities, etc. ",No,Yes,"Coffee, tea, bottle water on daily basis. others, like CIS training or workshop, provide snack bar, juice, etc. ",No,"lunch room or small meeting room if need, employee can book the room to use as H&W facilities",No,"not at the moment due to current limited working space. for future plan, this might be considered into","Fitness and wellbeing benefit introduced, staff can choose their desirable H&W + fitness program or equipment. ","introducing yearly health checkup, pending for this year due to COVID status in country. might be in Q4 this year","Great place to work, caring employee's wellbeing, Open and two ways, motivating","Shayal Arishma, Shivneel Narayan","Shayal Arishma, Kavish Prasad",Most days,Most days,Daily,Most days,Daily,Daily,Half the time,Most days,Most days,Half the time,Most days,Most days,Half the time,1,1,4,3,2,2,1,2,2,1,1,1,1,we need to spend the quality time on balancing work life style ,1,I'd like to know more please!
34,HR Specialist,Executive,Sri Lanka,Yes,Yes,Stress management;Mental Health;Holistic Wellness;Leadership,Yes,Yes,"Sports Activities, Fitness challenges, After - work social gathering",Yes,Yes,"Bottled mineral water, snacks, coffee, tea",Yes,"open space for movement, social area, digital library",Yes," stress balls,noise-cancelling headphones, phone booths"," continuing education opportunities, team building workshops"," health check-ups,focus groups","Flexible, Friendly, Peacefully","Tharaka De Silva, Asaranagi Jagoda","Tharaka De Silva, Asaranagi Jagoda",Daily,Daily,Daily,Daily,Daily,Daily,Most day,Once a week,Most days,Rarely / Never,Once a week,Most days,Most days,5,4,6,5,1,1,1,5,5,4,4,4,2,Focusing on managing working hrs,1,"Yes, absolutely"
30,Head of Human Resources ,"Senior Management (Associate Director, Director, Senior Director)",Sri Lanka,Yes,Yes,Stress management,No,Yes,,No,No,,No,,No,,Promoting Social Gettogethers,One on One discussions ,"Open, Empowered and Courteous ",Wasula + Asarangi ,Dimithri + Mario ,Daily,Daily,Most days,Daily,Daily,Daily,Most day,Most days,Most days,Most days,Daily,Once a week,Half the time,2,1,4,3,2,6,2,3,3,3,4,6,5,no,0,"Yes, absolutely"
25,Resourcing,Entry (Associate),South Korea,Yes,Yes,Stress management;Exercise & Fitness,Yes,Yes,it is an one-time activity during Appreciation week. ,No,Yes,coffee only,No,,No,,on-line education classes provided,yearly health check-ups ,"flexible, active",Byungwoo Son,Haelin Lim,Most days,Most days,Daily,Most days,Most days,Most days,Half the time,Most days,Most days,Rarely / Never,Rarely / Never,Half the time,Rarely / Never,1,1,5,4,3,5,5,5,2,5,6,5,5,no,0,"Yes, absolutely"
15,ER manager,"Middle Management (Manager, Senior Manager)",South Korea,Yes,No,Nothing,No,No,,No,No,,No,,No,,"Regular health check up, online yoga training",Health check-up,"Safety, diversed",No one.,No one,Most days,Most days,Most days,Most days,Most days,Rarely / Never,Once a week,Once a week,Half the time,Rarely / Never,Once a week,Half the time,Once a week,6,6,3,5,5,6,6,4,6,6,6,6,6,Many guys want to take rest.,1,"Maybe, depends on the Coach"
40,HRD Executive,Entry (Associate),South Korea,Yes,Yes,Yoga,Yes,Yes,"climbing community, etc. financial support",Yes,Yes,coffee machine,Yes,roof top,Yes,phone booth,"education opportunities, yearly team building",yearly check-up,"warm, welcoming","Yongkyoon Jeon, Eunsoo Han",same above,Most days,Most days,Most days,Most days,Most days,Most days,Most day,Most days,Most days,Most days,Most days,Most days,Most days,1,1,6,3,2,4,5,1,1,1,1,1,2,good for now,1,"Yes, absolutely"
17,CNB Supporter,Entry (Associate),South Korea,Yes,Yes,Yoga,Yes,Yes,yoga classes / by email,No,No,,No,,No,,online yoga classes / English skill-up opportunities,proceed health checkup every year,high-quality customer service / Sustainability,Byeongwoo Son / Eunsu Han,Haelin Lim / Kyeongchul Kim,Once a week,Once a week,Most days,Half the time,Once a week,Once a week,Daily,Most days,Once a week,Rarely / Never,Most days,Once a week,Once a week,3,3,1,2,1,3,2,2,2,2,2,1,1,No.,0,"Maybe, depends on the Coach"
12,Resourcing Executive,Entry (Associate),South Korea,Yes,No,Mental Health,Yes,Yes,Sports team,No,No,,No,,No,,sports team & online education program,health check-ups,necessary & effective, , ,Most days,Most days,Once a week,Most days,Half the time,Half the time,Once a week,Half the time,Once a week,Rarely / Never,Rarely / Never,Once a week,Once a week,1,3,5,2,1,1,2,1,1,2,2,2,2,Nothing,0,"Maybe, depends on the Coach"
35,Executive HR,Entry (Associate),India,Yes,Yes,Stress management;Nutrition;Sleep;Exercise & Fitness;Aging;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Yoga and Meditation,Through Health Check Ups,"Engaging, Innovative and Rewarding", Alisha Abraham and Ruhanshi Mathur,Sharon Dsouza and Saurabh Dalvi,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Most days,Most days,Once a week,Once a week,Daily,Most days,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,0,No thanks
22,"HR Executive, Performance & Programs",Entry (Associate),Singapore,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Ergonomics;Mindfulness;Breathing;Mental Health,Yes,No,-not sure-,No,Yes,weekly fruits day ,Yes,"gym, resting room",Yes,"ergonomic chair, adjustable table","monthly wellness talks, education assistance programs",through talks,"fast-paced, organized","mardiana nossi, hui boon ong","mardiana nossi, joyce yee",Half the time,Most days,Most days,Most days,Most days,Most days,Once a week,Once a week,Once a week,Rarely / Never,Rarely / Never,Rarely / Never,Half the time,1,1,1,1,2,2,2,1,1,1,1,1,2,thanks for organizing this!,1,"Maybe, depends on the time committment"
30,Human Resources & Payroll Officer,Entry (Associate),Fiji,Yes,Yes,Exercise & Fitness;Mental Health;Workplace Hygiene,Yes,Yes,,Yes,Yes,,Yes,,Yes,,Education ,"Check ups, sick leaves",Fitness ,"Li Na Sudhakar, Shayal Arishma ","Li Na Sudhakar, Shayal arishma ",Daily,Daily,Daily,Daily,Daily,Daily,Rarely / Never,Daily,Daily,Half the time,Half the time,Rarely / Never,Most days,1,1,1,1,1,1,1,1,1,1,1,1,1,No,0,"Yes, absolutely"
28,Compensation and Benefits Senior Manager,"Middle Management (Manager, Senior Manager)",South Korea,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Workplace Hygiene,No,Yes,"Hobby clubs(Baseball, Football etc.)  / Company support the expense for activity. ",No,Yes,Coffee and tea,No,,Yes,Phone booths,"Team building activity(dinner, workshop etc.)",Health Check-up,safe(safety),"Byungwoo Son, Jaeseok Cho","Haelin Lim, Soyeon Kim",Most days,Most days,Most days,Most days,Most days,Most days,Rarely / Never,Daily,Most days,Once a week,Once a week,Once a week,Most days,1,1,2,1,2,3,2,2,1,3,3,3,1,No,0,"Maybe, depends on the Coach"
35,HR Execuctive ,Entry (Associate),India,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Breathing;Mental Health,Yes,No,,Yes,No,,No,,No,,"Welness Sessions, Mindfulness sessions",Annual health Check ups,"People Centric, Encouraging, Enlighting","Sharon Dsouza, Saurabh Dalvi","Sharon Dsouza, Saurabh Dalvi",Daily,Daily,Daily,Daily,Most days,Most days,Daily,Daily,Most days,Most days,Most days,Most days,Most days,1,3,4,4,2,4,4,3,1,4,4,2,2,None,0,"Yes, absolutely"
22,HR and Admin Executive,Entry (Associate),Laos,Yes,Yes,Nutrition;Exercise & Fitness;Breathing;Workplace Hygiene;Holistic Wellness;Leadership,Yes,Yes,"Football Matches with customer, Rugby Game , fitness challenges after work",No,No,,No,,Yes,"only noise-cancelling headphones, phone booths)? *",Lunch box and snack for all employees on the busy day(for every afternoon and evening of Friday) and Department team building,We have annual health checkup and focus groups,Great Place To Work,Boundeth Siphandone and Anousack SIVILAY,Vongmaly Somdasak and Nanthana Thammasack ,Most days,Most days,Most days,Most days,Most days,Most days,Half the time,Half the time,Half the time,Once a week,Once a week,Once a week,Once a week,1,1,6,3,1,3,3,3,1,2,2,3,1,No,0,"Maybe, depends on the Coach"
24,"Manager- Performance, Programs & Digitalization","Middle Management (Manager, Senior Manager)",Bangladesh,Yes,Yes,Yoga;Zumba,No,Yes,"Under FFW-FFL, sports teams can be initiated by employees and supported by company.",No,No,,No,,No,,"Weekly football practice sessions by football club, annual badminton tournament. ",No such activity yet ,"Caring, Respectful, Fast","Taufica Erfan, Iftakharul Islam",Taufica Erfan,Most days,Most days,Most days,Most days,Most days,Most days,Once a week,Half the time,Rarely / Never,Rarely / Never,Rarely / Never,Most days,Most days,2,3,1,2,1,2,2,2,3,1,1,2,2,Maintain office timing and work life balance. ,1,I'd like to know more please!
28,Senior Director HR - Express Taiwan,"Senior Management (Associate Director, Director, Senior Director)",Taiwan,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Workplace Hygiene;Leadership,Yes,Yes,Fitness challenge through APP - employees clock points within 3months of launch of challenge and highest points winners get prizes and share best practices.,No,Yes,"Coffee & tea, healthy pastries, vending machines, healthy bentos",Yes,"Staff lounge, nursing rooms, basic recreation room at Hub",Yes,"Blue ray glasses, nosie-cancelling headsets, ergonomic chairs, standup desk, yoga mat, treadmill ","yoga/stretch classes, calligraphy, financial management workshops",annual health check ups,highly engaged / Agile,Liana Xie & Terry Cheng,Kelly Shih & Paul Chen,Most days,Most days,Most days,Most days,Most days,Most days,Rarely / Never,Once a week,Most days,Most days,Half the time,Half the time,Half the time,4,1,6,3,1,1,1,1,6,5,1,1,1,NIL,0,I'd like to know more please!
28,HR Business Partner,"Middle Management (Manager, Senior Manager)",Japan,Yes,Yes,Golf Competition ,Yes,Yes,Support some prizes for winners,No,Yes,Tea & Water server,No,,Yes,stand up desk for employees needed,"Golf competition, Subsidary to self development program","annual health check-ups, annual stress management test","Positive, Respectful, Result-Oriented","Yumiko Kanzaki, Yuichi Oana","Yoshiyuki Sasaki, Kyohei Morita",Daily,Daily,Daily,Daily,Half the time,Most days,Half the time,Daily,Once a week,Most days,Once a week,Daily,Half the time,2,3,3,3,3,2,3,3,3,3,1,3,3,"When young, I was concerned about how to improve my Quality of life . But after getting older, I am more interested in how to support other people’s quality of life. And that contributes mine in the end. ",1,No thanks
25,Manager - Talent Management,"Middle Management (Manager, Senior Manager)",India,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Mental Health,Yes,No,,No,No,,No,,Yes,"Wellness gifts like stress ball, steamer, fitness bands","Yoga classes, Health talks, Team building, employee Counselling ","Health Check ups , Sickness rate","Inclusive, employee centric","Karen Mariados, Saurabh Dalvi",Sharon Dsouze & Saurabh Dalvi ,Daily,Daily,Daily,Daily,Daily,Daily,Half the time,Most days,Half the time,Rarely / Never,Rarely / Never,Once a week,Most days,6,6,3,4,6,6,6,6,6,6,6,6,6,No,0,"Yes, absolutely"
27,Compensation & Benefit Senior Executive,"Middle Management (Manager, Senior Manager)",Japan,Yes,Yes,Golf,Yes,Yes,Subsidy,No,Yes,Tea,Yes,Gym,No,,Massage,Health check-up,"Positive, Friendly","Noritake Kawagoe, Kenta Yorozui","Ko Yamauchi, Yoshiyuki Sasaki",Daily,Daily,Daily,Daily,Daily,Daily,Once a week,Most days,Most days,Once a week,Once a week,Once a week,Once a week,1,1,1,1,1,1,1,4,3,6,2,5,1,NA,0,"Maybe, depends on the time committment"
13,Talent Acquisition Executive,Entry (Associate),Japan,Yes,No,N/A,Not sure,Yes,encourage employees to do volunteer activity ,No,No,,Yes,Discount for gym membership,No,,N/A,annual health check,"Open-minded, enthusiastic",N/A,N/A,Half the time,Most days,Most days,Most days,Half the time,Half the time,Once a week,Rarely / Never,Once a week,Rarely / Never,Most days,Half the time,Half the time,1,2,1,3,4,6,6,2,1,3,1,2,2,N/A,0,"Maybe, depends on the time committment"
17,Talent Acquisition Executive ,Entry (Associate),Japan,Yes,No,No,No,No,,No,No,,No,,No,,I can only think of one example. There is a massager at our company.,Not sure,"old-fashioned, caring, inflexible ","There is no team activity, other than daily short meeting","Kyohei Morita, Yoshiyuki Sasaki",Most days,Half the time,Daily,Half the time,Half the time,Half the time,Daily,Once a week,Most days,Rarely / Never,Most days,Daily,Once a week,3,5,2,1,1,6,4,5,6,3,2,1,4,"I hope our company could be more open-minded, so that employees can explore and experience more. For example, we cannot have a side job. But I believe that by having a side job, we can experience and learn more, which can be a positive thing for our main job.",1,"Yes, absolutely"
14,Talent Acquisition Manager,"Middle Management (Manager, Senior Manager)",Japan,Yes,Not sure,Not sure,Yes,Yes,"sports teams, after-work social gatherings, massage program",No,Yes,"bottled mineral water, snack bars, juice, coffee, tea",Yes,massage room (The staff provides massage),No,,Provide Massage Room,"health check-ups, surveys, interviews","Speed, Passion, responsibility",Yuichi Oana,Yoshiyuki Sasaki,Half the time,Most days,Daily,Half the time,Half the time,Half the time,Once a week,Rarely / Never,Rarely / Never,Once a week,Once a week,Once a week,Once a week,2,1,2,3,2,2,2,2,2,3,1,2,3,Work Life Balance is important to keep high quality work performance.,1,"Maybe, depends on the time committment"
26,Resourcing Manager,"Middle Management (Manager, Senior Manager)",South Korea,Yes,Yes,Exercise & Fitness;Yoga,Yes,Yes,"hobby club support(ie, sports, mountain climbing) ",No,Yes,"coffee, water, sandwitch, tea, vending machine, snack bars, ice cream(summer season only)",No,,No,,"hotel & resort facility support, team building workshop, stress management workshop",yearly health check-ups,"Caring, Stable, Warm-hearted","Byungwoo Son, Haelin Lim ","Soyeon Kim, Yongkyoon Jun ",Most days,Most days,Most days,Most days,Most days,Most days,Once a week,Half the time,Most days,Once a week,Once a week,Most days,Half the time,5,6,6,5,6,5,5,6,5,4,5,5,6,no,0,"Yes, absolutely"
35,"Talent Management Specialist, APEC",Entry (Associate),Singapore,Yes,Yes,Stress management;Exercise & Fitness;Mindfulness;Leadership,Yes,Yes,Attended a yoga class previously. ,No,Yes,Fruit week,No,Gym,Yes,Stand up desk,"Stretching workshops, mindfulness workshops","Annual health screening, MC rate","Fun, engaging, active","Mardiana, Hui Boon","Hui Boon, Mardiana",Most days,Most days,Most days,Most days,Most days,Most days,Most day,Half the time,Most days,Most days,Most days,Most days,Most days,4,3,3,3,3,3,3,2,2,2,2,2,2,No,0,"Yes, absolutely"
22,Talent Management and Learning & Development Senior Manager,"Middle Management (Manager, Senior Manager)",Japan,Yes,No,No,Not sure,No,,No,Yes,There are vending machines where you can buy vegetable juices and high-protein snacks.,Yes,"As part of the welfare program, you can receive discounts on membership fees for training gyms.",Yes,You can get a massage by a specialist in an office building.,"Providing massages, regular health checkups"," health check-ups, Stress Survey","Respect & Result, As one","Satoshi Yamaguchi, Kenta Yorozui","Ko Yamauchi, Yuka Tsujimoto",Most days,Most days,Most days,Half the time,Half the time,Half the time,Rarely / Never,Half the time,Half the time,Half the time,Most days,Most days,Most days,4,3,6,1,2,2,5,3,1,4,3,2,1,It will be nice to have opportunities to reflect on the extent to which work contributes to the achievement of an individual's life purpose and to discuss and consider ways in which work can be used to enrich one's life.,1,"Maybe, depends on the time committment"
26,C&B Manager ,"Middle Management (Manager, Senior Manager)",Singapore,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health,Yes,Yes,Supports employees who volunteers via DHL’s Got Heart program where DHL donates to the causes for finalists.,No,Yes,"Coffee, Tea, Milo at pantry",Yes,Onsite futsal court and gym,Yes,Standup desk,"Continuing education sponsorship up to Diploma, regular wellness activities roll out via online, health check ups",Health check ups ,"Positive, Employee Centric","Hui Boon Ong, Chanel Chew",Hui Boon Ong,Daily,Most days,Most days,Most days,Most days,Most days,Once a week,Once a week,Rarely / Never,Rarely / Never,Rarely / Never,Daily,Half the time,4,4,4,4,4,1,1,2,2,1,1,1,1,No,0,No thanks
31,HR Functional Coordinator,Entry (Associate),Singapore,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Ergonomics;Mindfulness;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,Yes,Yes,Marathon,Yes,Yes,Fresh fruits,Yes,Gym,Yes,Adjustable working desk and ergonomic chair,"Safety week, talks, safety emails advice",Check-ups,"Fun, Engaging, Respectful",Ong Hui Boon and Chanel Chew,Ong Hui Boon and Amod Date,Most days,Daily,Half the time,Most days,Most days,Most days,Once a week,Daily,Most days,Once a week,Once a week,Most days,Most days,3,3,1,4,4,4,3,2,2,3,3,3,3,Nil,0,"Maybe, depends on the time committment"
23,Business HR Manager,"Middle Management (Manager, Senior Manager)",Singapore,Yes,Yes,Stress management;Exercise & Fitness;Yoga;Mindfulness;Mental Health;Workplace Hygiene,Yes,Yes,Publicising ,No,Yes,"Tea, Coffee, Biscuits, Fruits",Yes,Gym,Yes,"Standup desk, ergo chairs",Team building ,Engagement survey,"Diversity, Dynamic, Collaborative",HB,HB,Most days,Most days,Most days,Most days,Most days,Most days,Half the time,Once a week,Rarely / Never,Rarely / Never,Rarely / Never,Rarely / Never,Rarely / Never,1,3,2,3,2,3,2,3,3,1,2,1,2,Ongoing work,1,No thanks
13,HRBP Manager,"Middle Management (Manager, Senior Manager)",Indonesia & E. Timor,Yes,Yes,Mindfulness;Mental Health;Financial Planningp,Not sure,Yes,"pre-pandemic, company supports activities such as yoga class for employees, etc",No,No,,Yes,Gym is provided. However it's closed due to the pandemic,No,,"during the pandemic, there was online mindfulness workshop. We've been working from home for 1.5 years ",1 on 1 session with manager,speed,"All being done online, all HR team member are involved",none,Once a week,Half the time,Most days,Half the time,Most days,Once a week,Once a week,Rarely / Never,Most days,Rarely / Never,Once a week,Once a week,Half the time,1,4,2,3,4,6,5,2,1,2,1,2,2,"With the current pandemic situation, it's very difficult to compare Quality of Work life between workplace in the office and at home. It's more stressful to work at home.",1,"Maybe, depends on the time committment"
15,Compensation & Benefits Executive,Entry (Associate),South Korea,Yes,Yes,Yoga;Online Class,Yes,Yes,Volunteer activity - GVD,No,Yes,coffee,Yes,social area ,No,,continuing education opportunities,health check-ups,"AS ONE, Right first time",none,HaeLin LIM,Half the time,Most days,Half the time,Half the time,Half the time,Half the time,Rarely / Never,Daily,Most days,Once a week,Once a week,Once a week,Once a week,1,1,1,2,3,2,3,3,1,3,1,2,1,none,0,"Maybe, depends on the Coach"
24,APEC L&D Support Specialist,Entry (Associate),Singapore,Yes,Yes,Stress management;Nutrition;Exercise & Fitness;Mindfulness;Breathing;Mental Health,Yes,Yes,Provided incentives for Fitness challenges,No,Yes,Fruit days,Yes,Gym,Yes,"Standup desk, ergonomic chairs","team building activities, healthy living posters ",health check-ups,supportive and respectful,"Hui Boon Ong, Chanel Chew","Hui Boon Ong, Chanel Chew",Most days,Daily,Most days,Most days,Most days,Half the time,Once a week,Rarely / Never,Rarely / Never,Once a week,Once a week,Most days,Half the time,1,1,2,2,2,2,1,1,2,2,1,1,2,None,0,"Maybe, depends on the time committment"
36,HRD Senior Manager,"Middle Management (Manager, Senior Manager)",South Korea,Yes,Yes,Stress management;Yoga;Mindfulness;Leadership,Yes,Yes,"Yoga, Sports teams, Social gatherings.",Yes,Yes,"Coffee, tea, bottled water",No,,No,,"Virual Yoga classes, Training support (e.g. Ms Offince, English Language training)",focus groups,"Friendly, Cooperative, Respect","Si Yun Park, Hae Lin Lim ","Hae Lin Lim, ",Daily,Daily,Daily,Daily,Daily,Daily,Once a week,Daily,Daily,Most days,Most days,Most days,Most days,5,5,2,5,6,5,2,5,5,5,6,2,2,"It is important to improve prioritizing skill at work to complete own mission in right time. After complete mission, we can improve our quality of life.",1,"Yes, absolutely"
